Country,Coffee type,Metric,Year,value,is_imputed
Croatia,,importer_consumption_kg,1996.0,18240000.0,False
Croatia,,importer_consumption_kg,1997.0,21660000.0,False
Croatia,,importer_consumption_kg,1998.0,19200000.0,False
Croatia,,importer_consumption_kg,1999.0,20220000.0,False
Croatia,,importer_consumption_kg,2000.0,19620000.0,False
Croatia,,importer_consumption_kg,2001.0,20220000.0,False
Croatia,,importer_consumption_kg,2002.0,21300000.0,False
Croatia,,importer_consumption_kg,2003.0,22500000.0,False
Croatia,,importer_consumption_kg,2004.0,22200000.0,False
Croatia,,importer_consumption_kg,2005.0,22440000.0,False
Croatia,,importer_consumption_kg,2006.0,23160000.0,False
Croatia,,importer_consumption_kg,2007.0,23160000.0,False
Croatia,,importer_consumption_kg,2008.0,22620000.0,False
Croatia,,importer_consumption_kg,2009.0,21960000.0,False
Croatia,,importer_consumption_kg,2010.0,22200000.0,False
Croatia,,importer_consumption_kg,2011.0,22020000.0,False
Croatia,,importer_consumption_kg,2012.0,21600000.0,False
Croatia,,importer_consumption_kg,2013.0,23220000.0,False
Croatia,,importer_consumption_kg,2014.0,22080000.0,False
Croatia,,importer_consumption_kg,2015.0,22500000.0,False
Croatia,,importer_consumption_kg,2016.0,22800000.0,False
Croatia,,importer_consumption_kg,2017.0,21660000.0,False
Croatia,,importer_consumption_kg,2018.0,21600000.0,False
Croatia,,importer_consumption_kg,2019.0,22860000.0,False
Cyprus,,importer_consumption_kg,1990.0,1860000.0,False
Cyprus,,importer_consumption_kg,1991.0,2700000.0,False
Cyprus,,importer_consumption_kg,1992.0,2340000.0,False
Cyprus,,importer_consumption_kg,1993.0,4680000.0,False
Cyprus,,importer_consumption_kg,1994.0,2700000.0,False
Cyprus,,importer_consumption_kg,1995.0,2580000.0,False
Cyprus,,importer_consumption_kg,1996.0,3120000.0,False
Cyprus,,importer_consumption_kg,1997.0,2760000.0,False
Cyprus,,importer_consumption_kg,1998.0,2760000.0,False
Cyprus,,importer_consumption_kg,1999.0,3240000.0,False
Cyprus,,importer_consumption_kg,2000.0,4020000.0,False
Cyprus,,importer_consumption_kg,2001.0,3180000.0,False
Cyprus,,importer_consumption_kg,2002.0,3060000.0,False
Cyprus,,importer_consumption_kg,2003.0,3180000.0,False
Cyprus,,importer_consumption_kg,2004.0,3600000.0,False
Cyprus,,importer_consumption_kg,2005.0,4200000.0,False
Cyprus,,importer_consumption_kg,2006.0,3300000.0,False
Cyprus,,importer_consumption_kg,2007.0,4140000.0,False
Cyprus,,importer_consumption_kg,2008.0,4620000.0,False
Cyprus,,importer_consumption_kg,2009.0,4500000.0,False
Cyprus,,importer_consumption_kg,2010.0,4440000.0,False
Cyprus,,importer_consumption_kg,2011.0,4860000.0,False
Cyprus,,importer_consumption_kg,2012.0,5100000.0,False
Cyprus,,importer_consumption_kg,2013.0,5340000.0,False
Cyprus,,importer_consumption_kg,2014.0,4860000.0,False
Cyprus,,importer_consumption_kg,2015.0,5580000.0,False
Cyprus,,importer_consumption_kg,2016.0,5580000.0,False
Cyprus,,importer_consumption_kg,2017.0,5820000.0,False
Cyprus,,importer_consumption_kg,2018.0,7800000.0,False
Cyprus,,importer_consumption_kg,2019.0,6900000.0,False
Czechia,,importer_consumption_kg,1990.0,39540000.0,False
Czechia,,importer_consumption_kg,1991.0,31500000.0,False
Czechia,,importer_consumption_kg,1992.0,28320000.0,False
Czechia,,importer_consumption_kg,1993.0,26880000.0,False
Czechia,,importer_consumption_kg,1994.0,30540000.0,False
Czechia,,importer_consumption_kg,1995.0,30660000.0,False
Czechia,,importer_consumption_kg,1996.0,28500000.0,False
Czechia,,importer_consumption_kg,1997.0,29100000.0,False
Czechia,,importer_consumption_kg,1998.0,31380000.0,False
Czechia,,importer_consumption_kg,1999.0,33480000.0,False
Czechia,,importer_consumption_kg,2000.0,33600000.0,False
Czechia,,importer_consumption_kg,2001.0,37980000.0,False
Czechia,,importer_consumption_kg,2002.0,38520000.0,False
Czechia,,importer_consumption_kg,2003.0,37380000.0,False
Czechia,,importer_consumption_kg,2004.0,36300000.0,False
Czechia,,importer_consumption_kg,2005.0,39360000.0,False
Czechia,,importer_consumption_kg,2006.0,37860000.0,False
Czechia,,importer_consumption_kg,2007.0,40740000.0,False
Czechia,,importer_consumption_kg,2008.0,37260000.0,False
Czechia,,importer_consumption_kg,2009.0,31500000.0,False
Czechia,,importer_consumption_kg,2010.0,28200000.0,False
Czechia,,importer_consumption_kg,2011.0,34320000.0,False
Czechia,,importer_consumption_kg,2012.0,41100000.0,False
Czechia,,importer_consumption_kg,2013.0,38220000.0,False
Czechia,,importer_consumption_kg,2014.0,59880000.0,False
Czechia,,importer_consumption_kg,2015.0,42480000.0,False
Czechia,,importer_consumption_kg,2016.0,48360000.0,False
Czechia,,importer_consumption_kg,2017.0,48240000.0,False
Czechia,,importer_consumption_kg,2018.0,69480000.0,False
Czechia,,importer_consumption_kg,2019.0,50580000.0,False
Denmark,,importer_consumption_kg,1990.0,51900000.0,False
Denmark,,importer_consumption_kg,1991.0,54540000.0,False
Denmark,,importer_consumption_kg,1992.0,57540000.0,False
Denmark,,importer_consumption_kg,1993.0,53460000.0,False
Denmark,,importer_consumption_kg,1994.0,54480000.0,False
Denmark,,importer_consumption_kg,1995.0,45480000.0,False
Denmark,,importer_consumption_kg,1996.0,53700000.0,False
Denmark,,importer_consumption_kg,1997.0,48480000.0,False
Denmark,,importer_consumption_kg,1998.0,51240000.0,False
Denmark,,importer_consumption_kg,1999.0,52140000.0,False
Denmark,,importer_consumption_kg,2000.0,47460000.0,False
Denmark,,importer_consumption_kg,2001.0,52080000.0,False
Denmark,,importer_consumption_kg,2002.0,48300000.0,False
Denmark,,importer_consumption_kg,2003.0,43440000.0,False
Denmark,,importer_consumption_kg,2004.0,50940000.0,False
Denmark,,importer_consumption_kg,2005.0,47700000.0,False
Denmark,,importer_consumption_kg,2006.0,49320000.0,False
Denmark,,importer_consumption_kg,2007.0,47640000.0,False
Denmark,,importer_consumption_kg,2008.0,41280000.0,False
Denmark,,importer_consumption_kg,2009.0,40560000.0,False
Denmark,,importer_consumption_kg,2010.0,48360000.0,False
Denmark,,importer_consumption_kg,2011.0,45720000.0,False
Denmark,,importer_consumption_kg,2012.0,48000000.0,False
Denmark,,importer_consumption_kg,2013.0,49320000.0,False
Denmark,,importer_consumption_kg,2014.0,44880000.0,False
Denmark,,importer_consumption_kg,2015.0,43860000.0,False
Denmark,,importer_consumption_kg,2016.0,45180000.0,False
Denmark,,importer_consumption_kg,2017.0,43980000.0,False
Denmark,,importer_consumption_kg,2018.0,44340000.0,False
Denmark,,importer_consumption_kg,2019.0,46680000.0,False
Estonia,,importer_consumption_kg,1990.0,0.0,False
Estonia,,importer_consumption_kg,1991.0,0.0,False
Estonia,,importer_consumption_kg,1992.0,780000.0,False
Estonia,,importer_consumption_kg,1993.0,2640000.0,False
Estonia,,importer_consumption_kg,1994.0,3780000.0,False
Estonia,,importer_consumption_kg,1995.0,4980000.0,False
Estonia,,importer_consumption_kg,1996.0,5040000.0,False
Estonia,,importer_consumption_kg,1997.0,5940000.0,False
Estonia,,importer_consumption_kg,1998.0,5400000.0,False
Estonia,,importer_consumption_kg,1999.0,5700000.0,False
Estonia,,importer_consumption_kg,2000.0,5820000.0,False
Estonia,,importer_consumption_kg,2001.0,6420000.0,False
Estonia,,importer_consumption_kg,2002.0,6660000.0,False
Estonia,,importer_consumption_kg,2003.0,6840000.0,False
Estonia,,importer_consumption_kg,2004.0,7740000.0,False
Estonia,,importer_consumption_kg,2005.0,8700000.0,False
Estonia,,importer_consumption_kg,2006.0,10020000.0,False
Estonia,,importer_consumption_kg,2007.0,6060000.0,False
Estonia,,importer_consumption_kg,2008.0,9240000.0,False
Estonia,,importer_consumption_kg,2009.0,7380000.0,False
Estonia,,importer_consumption_kg,2010.0,6300000.0,False
Estonia,,importer_consumption_kg,2011.0,4020000.0,False
Estonia,,importer_consumption_kg,2012.0,6240000.0,False
Estonia,,importer_consumption_kg,2013.0,7200000.0,False
Estonia,,importer_consumption_kg,2014.0,7020000.0,False
Estonia,,importer_consumption_kg,2015.0,7140000.0,False
Estonia,,importer_consumption_kg,2016.0,7260000.0,False
Estonia,,importer_consumption_kg,2017.0,6540000.0,False
Estonia,,importer_consumption_kg,2018.0,7560000.0,False
Estonia,,importer_consumption_kg,2019.0,7380000.0,False
Finland,,importer_consumption_kg,1990.0,64200000.0,False
Finland,,importer_consumption_kg,1991.0,57960000.0,False
Finland,,importer_consumption_kg,1992.0,61800000.0,False
Finland,,importer_consumption_kg,1993.0,67740000.0,False
Finland,,importer_consumption_kg,1994.0,63000000.0,False
Finland,,importer_consumption_kg,1995.0,44100000.0,False
Finland,,importer_consumption_kg,1996.0,54060000.0,False
Finland,,importer_consumption_kg,1997.0,56340000.0,False
Finland,,importer_consumption_kg,1998.0,60060000.0,False
Finland,,importer_consumption_kg,1999.0,58740000.0,False
Finland,,importer_consumption_kg,2000.0,58020000.0,False
Finland,,importer_consumption_kg,2001.0,56820000.0,False
Finland,,importer_consumption_kg,2002.0,58200000.0,False
Finland,,importer_consumption_kg,2003.0,57960000.0,False
Finland,,importer_consumption_kg,2004.0,62040000.0,False
Finland,,importer_consumption_kg,2005.0,66120000.0,False
Finland,,importer_consumption_kg,2006.0,62820000.0,False
Finland,,importer_consumption_kg,2007.0,63420000.0,False
Finland,,importer_consumption_kg,2008.0,66900000.0,False
Finland,,importer_consumption_kg,2009.0,63480000.0,False
Finland,,importer_consumption_kg,2010.0,64800000.0,False
Finland,,importer_consumption_kg,2011.0,65580000.0,False
Finland,,importer_consumption_kg,2012.0,64920000.0,False
Finland,,importer_consumption_kg,2013.0,65700000.0,False
Finland,,importer_consumption_kg,2014.0,61800000.0,False
Finland,,importer_consumption_kg,2015.0,66600000.0,False
Finland,,importer_consumption_kg,2016.0,68820000.0,False
Finland,,importer_consumption_kg,2017.0,63720000.0,False
Finland,,importer_consumption_kg,2018.0,66360000.0,False
Finland,,importer_consumption_kg,2019.0,80880000.0,False
France,,importer_consumption_kg,1990.0,312300000.0,False
France,,importer_consumption_kg,1991.0,333420000.0,False
France,,importer_consumption_kg,1992.0,336840000.0,False
France,,importer_consumption_kg,1993.0,330420000.0,False
France,,importer_consumption_kg,1994.0,306660000.0,False
France,,importer_consumption_kg,1995.0,318780000.0,False
France,,importer_consumption_kg,1996.0,330720000.0,False
France,,importer_consumption_kg,1997.0,329220000.0,False
France,,importer_consumption_kg,1998.0,321060000.0,False
France,,importer_consumption_kg,1999.0,334680000.0,False
France,,importer_consumption_kg,2000.0,324120000.0,False
France,,importer_consumption_kg,2001.0,315180000.0,False
France,,importer_consumption_kg,2002.0,331560000.0,False
France,,importer_consumption_kg,2003.0,323640000.0,False
France,,importer_consumption_kg,2004.0,295740000.0,False
France,,importer_consumption_kg,2005.0,287220000.0,False
France,,importer_consumption_kg,2006.0,316680000.0,False
France,,importer_consumption_kg,2007.0,337680000.0,False
France,,importer_consumption_kg,2008.0,309120000.0,False
France,,importer_consumption_kg,2009.0,340620000.0,False
France,,importer_consumption_kg,2010.0,342780000.0,False
France,,importer_consumption_kg,2011.0,357720000.0,False
France,,importer_consumption_kg,2012.0,347400000.0,False
France,,importer_consumption_kg,2013.0,342420000.0,False
France,,importer_consumption_kg,2014.0,357240000.0,False
France,,importer_consumption_kg,2015.0,335460000.0,False
France,,importer_consumption_kg,2016.0,322500000.0,False
France,,importer_consumption_kg,2017.0,333000000.0,False
France,,importer_consumption_kg,2018.0,359160000.0,False
France,,importer_consumption_kg,2019.0,371520000.0,False
Germany,,importer_consumption_kg,1990.0,436740000.0,False
Germany,,importer_consumption_kg,1991.0,742620000.0,False
Germany,,importer_consumption_kg,1992.0,574200000.0,False
Germany,,importer_consumption_kg,1993.0,679500000.0,False
Germany,,importer_consumption_kg,1994.0,492840000.0,False
Germany,,importer_consumption_kg,1995.0,673860000.0,False
Germany,,importer_consumption_kg,1996.0,635640000.0,False
Germany,,importer_consumption_kg,1997.0,580200000.0,False
Germany,,importer_consumption_kg,1998.0,598560000.0,False
Germany,,importer_consumption_kg,1999.0,584880000.0,False
Germany,,importer_consumption_kg,2000.0,526200000.0,False
Germany,,importer_consumption_kg,2001.0,543540000.0,False
Germany,,importer_consumption_kg,2002.0,509880000.0,False
Germany,,importer_consumption_kg,2003.0,569940000.0,False
Germany,,importer_consumption_kg,2004.0,626700000.0,False
Germany,,importer_consumption_kg,2005.0,519900000.0,False
Germany,,importer_consumption_kg,2006.0,549060000.0,False
Germany,,importer_consumption_kg,2007.0,517620000.0,False
Germany,,importer_consumption_kg,2008.0,572100000.0,False
Germany,,importer_consumption_kg,2009.0,533820000.0,False
Germany,,importer_consumption_kg,2010.0,557520000.0,False
Germany,,importer_consumption_kg,2011.0,567600000.0,False
Germany,,importer_consumption_kg,2012.0,529800000.0,False
Germany,,importer_consumption_kg,2013.0,562680000.0,False
Germany,,importer_consumption_kg,2014.0,520920000.0,False
Germany,,importer_consumption_kg,2015.0,505260000.0,False
Germany,,importer_consumption_kg,2016.0,514980000.0,False
Germany,,importer_consumption_kg,2017.0,513300000.0,False
Germany,,importer_consumption_kg,2018.0,507660000.0,False
Germany,,importer_consumption_kg,2019.0,520200000.0,False
Greece,,importer_consumption_kg,1990.0,37860000.0,False
Greece,,importer_consumption_kg,1991.0,23220000.0,False
Greece,,importer_consumption_kg,1992.0,19200000.0,False
Greece,,importer_consumption_kg,1993.0,8880000.0,False
Greece,,importer_consumption_kg,1994.0,21360000.0,False
Greece,,importer_consumption_kg,1995.0,22980000.0,False
Greece,,importer_consumption_kg,1996.0,42900000.0,False
Greece,,importer_consumption_kg,1997.0,44340000.0,False
Greece,,importer_consumption_kg,1998.0,40080000.0,False
Greece,,importer_consumption_kg,1999.0,38460000.0,False
Greece,,importer_consumption_kg,2000.0,41220000.0,False
Greece,,importer_consumption_kg,2001.0,32880000.0,False
Greece,,importer_consumption_kg,2002.0,49620000.0,False
Greece,,importer_consumption_kg,2003.0,55740000.0,False
Greece,,importer_consumption_kg,2004.0,52260000.0,False
Greece,,importer_consumption_kg,2005.0,52200000.0,False
Greece,,importer_consumption_kg,2006.0,51420000.0,False
Greece,,importer_consumption_kg,2007.0,60900000.0,False
Greece,,importer_consumption_kg,2008.0,58680000.0,False
Greece,,importer_consumption_kg,2009.0,58440000.0,False
Greece,,importer_consumption_kg,2010.0,59640000.0,False
Greece,,importer_consumption_kg,2011.0,61380000.0,False
Greece,,importer_consumption_kg,2012.0,64560000.0,False
Greece,,importer_consumption_kg,2013.0,66060000.0,False
Greece,,importer_consumption_kg,2014.0,65280000.0,False
Greece,,importer_consumption_kg,2015.0,62940000.0,False
Greece,,importer_consumption_kg,2016.0,83160000.0,False
Greece,,importer_consumption_kg,2017.0,45360000.0,False
Greece,,importer_consumption_kg,2018.0,63540000.0,False
Greece,,importer_consumption_kg,2019.0,68340000.0,False
Hungary,,importer_consumption_kg,1990.0,34440000.0,False
Hungary,,importer_consumption_kg,1991.0,22800000.0,False
Hungary,,importer_consumption_kg,1992.0,20880000.0,False
Hungary,,importer_consumption_kg,1993.0,33420000.0,False
Hungary,,importer_consumption_kg,1994.0,43440000.0,False
Hungary,,importer_consumption_kg,1995.0,26820000.0,False
Hungary,,importer_consumption_kg,1996.0,34260000.0,False
Hungary,,importer_consumption_kg,1997.0,36120000.0,False
Hungary,,importer_consumption_kg,1998.0,39120000.0,False
Hungary,,importer_consumption_kg,1999.0,39420000.0,False
Hungary,,importer_consumption_kg,2000.0,37980000.0,False
Hungary,,importer_consumption_kg,2001.0,38820000.0,False
Hungary,,importer_consumption_kg,2002.0,38220000.0,False
Hungary,,importer_consumption_kg,2003.0,38760000.0,False
Hungary,,importer_consumption_kg,2004.0,42480000.0,False
Hungary,,importer_consumption_kg,2005.0,34200000.0,False
Hungary,,importer_consumption_kg,2006.0,35880000.0,False
Hungary,,importer_consumption_kg,2007.0,31320000.0,False
Hungary,,importer_consumption_kg,2008.0,29640000.0,False
Hungary,,importer_consumption_kg,2009.0,26700000.0,False
Hungary,,importer_consumption_kg,2010.0,22560000.0,False
Hungary,,importer_consumption_kg,2011.0,10800000.0,False
Hungary,,importer_consumption_kg,2012.0,15120000.0,False
Hungary,,importer_consumption_kg,2013.0,10620000.0,False
Hungary,,importer_consumption_kg,2014.0,24000000.0,False
Hungary,,importer_consumption_kg,2015.0,24240000.0,False
Hungary,,importer_consumption_kg,2016.0,22260000.0,False
Hungary,,importer_consumption_kg,2017.0,24480000.0,False
Hungary,,importer_consumption_kg,2018.0,26880000.0,False
Hungary,,importer_consumption_kg,2019.0,25080000.0,False
Ireland,,importer_consumption_kg,1990.0,7200000.0,False
Ireland,,importer_consumption_kg,1991.0,6780000.0,False
Ireland,,importer_consumption_kg,1992.0,5460000.0,False
Ireland,,importer_consumption_kg,1993.0,6420000.0,False
Ireland,,importer_consumption_kg,1994.0,7620000.0,False
Ireland,,importer_consumption_kg,1995.0,6420000.0,False
Ireland,,importer_consumption_kg,1996.0,5220000.0,False
Ireland,,importer_consumption_kg,1997.0,5820000.0,False
Ireland,,importer_consumption_kg,1998.0,5520000.0,False
Ireland,,importer_consumption_kg,1999.0,8100000.0,False
Ireland,,importer_consumption_kg,2000.0,4980000.0,False
Ireland,,importer_consumption_kg,2001.0,8760000.0,False
Ireland,,importer_consumption_kg,2002.0,8160000.0,False
Ireland,,importer_consumption_kg,2003.0,9060000.0,False
Ireland,,importer_consumption_kg,2004.0,13500000.0,False
Ireland,,importer_consumption_kg,2005.0,13380000.0,False
Ireland,,importer_consumption_kg,2006.0,12180000.0,False
Ireland,,importer_consumption_kg,2007.0,14640000.0,False
Ireland,,importer_consumption_kg,2008.0,6900000.0,False
Ireland,,importer_consumption_kg,2009.0,8040000.0,False
Ireland,,importer_consumption_kg,2010.0,9600000.0,False
Ireland,,importer_consumption_kg,2011.0,10740000.0,False
Ireland,,importer_consumption_kg,2012.0,12840000.0,False
Ireland,,importer_consumption_kg,2013.0,11760000.0,False
Ireland,,importer_consumption_kg,2014.0,15420000.0,False
Ireland,,importer_consumption_kg,2015.0,17580000.0,False
Ireland,,importer_consumption_kg,2016.0,19080000.0,False
Ireland,,importer_consumption_kg,2017.0,17460000.0,False
Ireland,,importer_consumption_kg,2018.0,22200000.0,False
Ireland,,importer_consumption_kg,2019.0,22200000.0,False
Italy,,importer_consumption_kg,1990.0,289920000.0,False
Italy,,importer_consumption_kg,1991.0,255240000.0,False
Italy,,importer_consumption_kg,1992.0,247920000.0,False
Italy,,importer_consumption_kg,1993.0,293280000.0,False
Italy,,importer_consumption_kg,1994.0,286440000.0,False
Italy,,importer_consumption_kg,1995.0,278640000.0,False
Italy,,importer_consumption_kg,1996.0,286560000.0,False
Italy,,importer_consumption_kg,1997.0,294780000.0,False
Italy,,importer_consumption_kg,1998.0,296160000.0,False
Italy,,importer_consumption_kg,1999.0,295140000.0,False
Italy,,importer_consumption_kg,2000.0,308940000.0,False
Italy,,importer_consumption_kg,2001.0,314580000.0,False
Italy,,importer_consumption_kg,2002.0,310920000.0,False
Italy,,importer_consumption_kg,2003.0,330420000.0,False
Italy,,importer_consumption_kg,2004.0,328140000.0,False
Italy,,importer_consumption_kg,2005.0,333120000.0,False
Italy,,importer_consumption_kg,2006.0,335580000.0,False
Italy,,importer_consumption_kg,2007.0,349260000.0,False
Italy,,importer_consumption_kg,2008.0,353520000.0,False
Italy,,importer_consumption_kg,2009.0,348360000.0,False
Italy,,importer_consumption_kg,2010.0,346860000.0,False
Italy,,importer_consumption_kg,2011.0,341340000.0,False
Italy,,importer_consumption_kg,2012.0,342600000.0,False
Italy,,importer_consumption_kg,2013.0,338040000.0,False
Italy,,importer_consumption_kg,2014.0,351660000.0,False
Italy,,importer_consumption_kg,2015.0,339600000.0,False
Italy,,importer_consumption_kg,2016.0,359880000.0,False
Italy,,importer_consumption_kg,2017.0,336600000.0,False
Italy,,importer_consumption_kg,2018.0,357300000.0,False
Italy,,importer_consumption_kg,2019.0,328140000.0,False
Japan,,importer_consumption_kg,1990.0,303600000.0,False
Japan,,importer_consumption_kg,1991.0,348540000.0,False
Japan,,importer_consumption_kg,1992.0,307920000.0,False
Japan,,importer_consumption_kg,1993.0,344400000.0,False
Japan,,importer_consumption_kg,1994.0,358380000.0,False
Japan,,importer_consumption_kg,1995.0,366960000.0,False
Japan,,importer_consumption_kg,1996.0,350280000.0,False
Japan,,importer_consumption_kg,1997.0,358080000.0,False
Japan,,importer_consumption_kg,1998.0,363120000.0,False
Japan,,importer_consumption_kg,1999.0,376380000.0,False
Japan,,importer_consumption_kg,2000.0,397560000.0,False
Japan,,importer_consumption_kg,2001.0,416160000.0,False
Japan,,importer_consumption_kg,2002.0,412500000.0,False
Japan,,importer_consumption_kg,2003.0,406200000.0,False
Japan,,importer_consumption_kg,2004.0,427020000.0,False
Japan,,importer_consumption_kg,2005.0,427680000.0,False
Japan,,importer_consumption_kg,2006.0,436080000.0,False
Japan,,importer_consumption_kg,2007.0,436920000.0,False
Japan,,importer_consumption_kg,2008.0,423900000.0,False
Japan,,importer_consumption_kg,2009.0,427800000.0,False
Japan,,importer_consumption_kg,2010.0,431520000.0,False
Japan,,importer_consumption_kg,2011.0,420900000.0,False
Japan,,importer_consumption_kg,2012.0,427860000.0,False
Japan,,importer_consumption_kg,2013.0,446100000.0,False
Japan,,importer_consumption_kg,2014.0,449640000.0,False
Japan,,importer_consumption_kg,2015.0,461700000.0,False
Japan,,importer_consumption_kg,2016.0,472320000.0,False
Japan,,importer_consumption_kg,2017.0,464520000.0,False
Japan,,importer_consumption_kg,2018.0,470040000.0,False
Japan,,importer_consumption_kg,2019.0,453060000.0,False
Latvia,,importer_consumption_kg,1990.0,0.0,False
Latvia,,importer_consumption_kg,1991.0,0.0,False
Latvia,,importer_consumption_kg,1992.0,1140000.0,False
Latvia,,importer_consumption_kg,1993.0,2460000.0,False
Latvia,,importer_consumption_kg,1994.0,360000.0,False
Latvia,,importer_consumption_kg,1995.0,840000.0,False
Latvia,,importer_consumption_kg,1996.0,3000000.0,False
Latvia,,importer_consumption_kg,1997.0,7200000.0,False
Latvia,,importer_consumption_kg,1998.0,8040000.0,False
Latvia,,importer_consumption_kg,1999.0,9960000.0,False
Latvia,,importer_consumption_kg,2000.0,9720000.0,False
Latvia,,importer_consumption_kg,2001.0,9000000.0,False
Latvia,,importer_consumption_kg,2002.0,8700000.0,False
Latvia,,importer_consumption_kg,2003.0,9540000.0,False
Latvia,,importer_consumption_kg,2004.0,9300000.0,False
Latvia,,importer_consumption_kg,2005.0,8640000.0,False
Latvia,,importer_consumption_kg,2006.0,10860000.0,False
Latvia,,importer_consumption_kg,2007.0,7860000.0,False
Latvia,,importer_consumption_kg,2008.0,6900000.0,False
Latvia,,importer_consumption_kg,2009.0,5280000.0,False
Latvia,,importer_consumption_kg,2010.0,5940000.0,False
Latvia,,importer_consumption_kg,2011.0,6060000.0,False
Latvia,,importer_consumption_kg,2012.0,6060000.0,False
Latvia,,importer_consumption_kg,2013.0,5700000.0,False
Latvia,,importer_consumption_kg,2014.0,6600000.0,False
Latvia,,importer_consumption_kg,2015.0,6360000.0,False
Latvia,,importer_consumption_kg,2016.0,6660000.0,False
Latvia,,importer_consumption_kg,2017.0,7080000.0,False
Latvia,,importer_consumption_kg,2018.0,5880000.0,False
Latvia,,importer_consumption_kg,2019.0,6840000.0,False
Lithuania,,importer_consumption_kg,1990.0,0.0,False
Lithuania,,importer_consumption_kg,1991.0,0.0,False
Lithuania,,importer_consumption_kg,1992.0,120000.0,False
Lithuania,,importer_consumption_kg,1993.0,540000.0,False
Lithuania,,importer_consumption_kg,1994.0,2220000.0,False
Lithuania,,importer_consumption_kg,1995.0,4080000.0,False
Lithuania,,importer_consumption_kg,1996.0,3960000.0,False
Lithuania,,importer_consumption_kg,1997.0,6480000.0,False
Lithuania,,importer_consumption_kg,1998.0,8100000.0,False
Lithuania,,importer_consumption_kg,1999.0,9480000.0,False
Lithuania,,importer_consumption_kg,2000.0,10380000.0,False
Lithuania,,importer_consumption_kg,2001.0,12240000.0,False
Lithuania,,importer_consumption_kg,2002.0,12480000.0,False
Lithuania,,importer_consumption_kg,2003.0,10380000.0,False
Lithuania,,importer_consumption_kg,2004.0,11820000.0,False
Lithuania,,importer_consumption_kg,2005.0,11580000.0,False
Lithuania,,importer_consumption_kg,2006.0,12780000.0,False
Lithuania,,importer_consumption_kg,2007.0,13800000.0,False
Lithuania,,importer_consumption_kg,2008.0,12240000.0,False
Lithuania,,importer_consumption_kg,2009.0,12600000.0,False
Lithuania,,importer_consumption_kg,2010.0,13380000.0,False
Lithuania,,importer_consumption_kg,2011.0,10800000.0,False
Lithuania,,importer_consumption_kg,2012.0,11580000.0,False
Lithuania,,importer_consumption_kg,2013.0,11820000.0,False
Lithuania,,importer_consumption_kg,2014.0,13380000.0,False
Lithuania,,importer_consumption_kg,2015.0,12720000.0,False
Lithuania,,importer_consumption_kg,2016.0,14520000.0,False
Lithuania,,importer_consumption_kg,2017.0,14400000.0,False
Lithuania,,importer_consumption_kg,2018.0,15720000.0,False
Lithuania,,importer_consumption_kg,2019.0,15060000.0,False
Luxembourg,,importer_consumption_kg,1990.0,0.0,False
Luxembourg,,importer_consumption_kg,1991.0,0.0,False
Luxembourg,,importer_consumption_kg,1992.0,0.0,False
Luxembourg,,importer_consumption_kg,1993.0,0.0,False
Luxembourg,,importer_consumption_kg,1994.0,0.0,False
Luxembourg,,importer_consumption_kg,1995.0,0.0,False
Luxembourg,,importer_consumption_kg,1996.0,0.0,False
Luxembourg,,importer_consumption_kg,1997.0,0.0,False
Luxembourg,,importer_consumption_kg,1998.0,0.0,False
Luxembourg,,importer_consumption_kg,1999.0,3660000.0,False
Luxembourg,,importer_consumption_kg,2000.0,8640000.0,False
Luxembourg,,importer_consumption_kg,2001.0,7980000.0,False
Luxembourg,,importer_consumption_kg,2002.0,10320000.0,False
Luxembourg,,importer_consumption_kg,2003.0,11400000.0,False
Luxembourg,,importer_consumption_kg,2004.0,13260000.0,False
Luxembourg,,importer_consumption_kg,2005.0,13620000.0,False
Luxembourg,,importer_consumption_kg,2006.0,13980000.0,False
Luxembourg,,importer_consumption_kg,2007.0,15060000.0,False
Luxembourg,,importer_consumption_kg,2008.0,14340000.0,False
Luxembourg,,importer_consumption_kg,2009.0,13320000.0,False
Luxembourg,,importer_consumption_kg,2010.0,13920000.0,False
Luxembourg,,importer_consumption_kg,2011.0,12900000.0,False
Luxembourg,,importer_consumption_kg,2012.0,12720000.0,False
Luxembourg,,importer_consumption_kg,2013.0,14460000.0,False
Luxembourg,,importer_consumption_kg,2014.0,15300000.0,False
Luxembourg,,importer_consumption_kg,2015.0,13320000.0,False
Luxembourg,,importer_consumption_kg,2016.0,13380000.0,False
Luxembourg,,importer_consumption_kg,2017.0,12660000.0,False
Luxembourg,,importer_consumption_kg,2018.0,15360000.0,False
Luxembourg,,importer_consumption_kg,2019.0,13440000.0,False
Malta,,importer_consumption_kg,1990.0,1200000.0,False
Malta,,importer_consumption_kg,1991.0,780000.0,False
Malta,,importer_consumption_kg,1992.0,960000.0,False
Malta,,importer_consumption_kg,1993.0,1320000.0,False
Malta,,importer_consumption_kg,1994.0,720000.0,False
Malta,,importer_consumption_kg,1995.0,1260000.0,False
Malta,,importer_consumption_kg,1996.0,540000.0,False
Malta,,importer_consumption_kg,1997.0,540000.0,False
Malta,,importer_consumption_kg,1998.0,420000.0,False
Malta,,importer_consumption_kg,1999.0,540000.0,False
Malta,,importer_consumption_kg,2000.0,540000.0,False
Malta,,importer_consumption_kg,2001.0,540000.0,False
Malta,,importer_consumption_kg,2002.0,540000.0,False
Malta,,importer_consumption_kg,2003.0,660000.0,False
